starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 13:33:45 2018	1525692825	15	96	111	18
Mon May 07 13:33:57 2018	1525692837	17	97	114	17
Mon May 07 13:35:00 2018	1525692900	16	99	115	18
Mon May 07 13:34:58 2018	1525692898	15	100	115	18
Mon May 07 13:34:58 2018	1525692898	16	99	115	19
Mon May 07 13:34:59 2018	1525692899	16	99	115	17
Mon May 07 13:35:23 2018	1525692923	15	100	115	19
Mon May 07 13:35:00 2018	1525692900	15	100	115	18
Mon May 07 13:33:57 2018	1525692837	16	100	116	19
Mon May 07 13:34:58 2018	1525692898	16	101	116	18
Mon May 07 13:33:52 2018	1525692832	19	98	117	18
Mon May 07 13:35:00 2018	1525692900	16	101	118	19
Mon May 07 13:36:13 2018	1525692973	17	100	118	18
Mon May 07 13:35:23 2018	1525692923	17	101	118	18
Mon May 07 13:34:59 2018	1525692899	16	102	118	19
Mon May 07 13:35:21 2018	1525692921	18	100	118	18
Mon May 07 13:33:57 2018	1525692837	17	102	119	21
Mon May 07 13:34:40 2018	1525692880	15	103	119	18
Mon May 07 13:35:00 2018	1525692900	17	102	119	18
Mon May 07 13:34:13 2018	1525692853	17	103	119	17
Mon May 07 13:33:55 2018	1525692835	18	101	119	18
Mon May 07 13:34:13 2018	1525692853	17	103	119	18
Mon May 07 13:36:13 2018	1525692973	16	104	120	19
Mon May 07 13:35:21 2018	1525692921	17	103	120	18
Mon May 07 13:36:13 2018	1525692973	16	103	120	20
Mon May 07 13:33:52 2018	1525692832	16	104	120	18
Mon May 07 13:35:12 2018	1525692912	18	101	120	20
Mon May 07 13:33:47 2018	1525692827	18	102	120	18
Mon May 07 13:34:59 2018	1525692899	17	103	120	19
Mon May 07 13:33:54 2018	1525692834	18	102	120	19
Mon May 07 13:35:23 2018	1525692923	18	102	120	20
Mon May 07 13:34:41 2018	1525692881	17	104	120	20
Mon May 07 13:33:55 2018	1525692835	18	103	120	19
Mon May 07 13:34:59 2018	1525692899	18	102	120	19
Mon May 07 13:33:45 2018	1525692825	17	103	121	20
Mon May 07 13:33:57 2018	1525692837	18	103	121	20
Mon May 07 13:36:13 2018	1525692973	16	105	121	19
Mon May 07 13:35:23 2018	1525692923	15	106	121	19
Mon May 07 13:33:47 2018	1525692827	17	104	121	19
Mon May 07 13:33:45 2018	1525692825	16	105	121	19
Mon May 07 13:33:45 2018	1525692825	17	104	121	17
Mon May 07 13:36:13 2018	1525692973	18	104	121	18
